3.7450000000000006,4.301395e-06,0.0
3.7550000000000003,5.017776e-06,0.0
3.7650000000000006,5.887196e-06,0.0
3.7750000000000004,6.919792e-06,0.0
3.7850000000000006,8.530697e-06,0.0
3.7950000000000004,1.049856e-05,0.0
3.8050000000000006,1.249096e-05,0.0
3.8150000000000004,1.410856e-05,0.0
3.8250000000000006,1.594745e-05,0.0
3.8350000000000004,1.843584e-05,0.0
3.8450000000000006,2.091632e-05,0.0
3.8550000000000004,2.267922e-05,0.0
3.8650000000000007,2.411699e-05,0.0
3.8750000000000004,2.573763e-05,0.0
3.8850000000000007,2.751514e-05,0.0
3.8950000000000005,2.911362e-05,0.0
3.9050000000000007,3.093133e-05,0.0
3.9150000000000005,3.293067e-05,0.0
3.9250000000000007,3.438687e-05,0.0
3.9350000000000005,3.508029e-05,0.0
3.9450000000000007,3.657022e-05,0.0
3.9550000000000005,3.798507e-05,0.0
3.9650000000000007,3.896949e-05,0.0
3.9750000000000005,4.426526e-05,0.0
3.9850000000000008,5.645132e-05,0.0
3.9950000000000006,6.465652e-05,0.0
4.005000000000001,6.540188e-05,0.0
4.015000000000001,6.634385e-05,0.0
4.025,6.72513e-05,0.0
4.035,6.881804e-05,0.0
4.045000000000001,7.179401e-05,0.0
4.055000000000001,7.345226e-05,0.0
4.065,6.872403e-05,0.0
4.075,6.194126e-05,0.0
4.085000000000001,6.208289e-05,0.0
4.095000000000001,6.582733e-05,0.0
4.105,7.133367e-05,0.0
4.115,7.835519e-05,0.0
4.125000000000001,8.45955e-05,0.0
4.135000000000001,8.974946e-05,0.0
4.1450000000000005,9.543791e-05,0.0
4.155,0.0001011035,0.0
4.165000000000001,0.0001054434,0.0
4.175000000000001,0.0001124509,0.0
4.1850000000000005,0.0001172493,0.0
4.195,0.0001174533,0.0
4.205000000000001,0.0001142975,0.0
4.215000000000001,0.000109236,0.0
4.2250000000000005,0.0001033585,0.0
4.235,9.826321e-05,0.0
4.245000000000001,9.221013e-05,0.0
4.255000000000001,8.385736e-05,0.0
4.265000000000001,7.242904e-05,0.0
4.275,6.259501e-05,0.0
4.285000000000001,5.618742e-05,0.0
4.295000000000001,5.241245e-05,0.0
4.305000000000001,4.974012e-05,0.0
4.315,4.787385e-05,0.0
4.325,4.67885e-05,0.0
4.335000000000001,4.662254e-05,0.0
4.345000000000001,4.905219e-05,0.0
4.355,5.492205e-05,0.0
4.365,6.146164e-05,0.0
4.375000000000001,6.737355e-05,0.0
4.385000000000001,7.270866e-05,0.0
4.3950000000000005,7.778384e-05,0.0
4.405,8.246167e-05,0.0
4.415000000000001,8.547356e-05,0.0
4.425000000000001,8.694363e-05,0.0
4.4350000000000005,8.703516e-05,0.0
4.445,8.542047e-05,0.0
4.455000000000001,8.257385e-05,0.0
4.465000000000001,7.965921e-05,0.0
4.4750000000000005,7.661022e-05,0.0
4.485,7.309246e-05,0.0
4.495000000000001,6.865193e-05,0.0
4.505000000000001,6.481658e-05,0.0
4.515000000000001,6.154987e-05,0.0
4.525,5.9561e-05,0.0
4.535000000000001,5.968885e-05,0.0
4.545000000000001,6.057352e-05,0.0
4.555000000000001,6.202659e-05,0.0
4.565,6.402699e-05,0.0
4.575000000000001,6.6132e-05,0.0
4.585000000000001,6.884017e-05,0.0
4.595000000000001,7.2119e-05,0.0
4.605,7.453546e-05,0.0
4.615,7.572671e-05,0.0
4.625000000000001,7.672145e-05,0.0
4.635000000000001,7.813677e-05,0.0
4.6450000000000005,7.916683e-05,0.0
4.655,8.003831e-05,0.0
4.665000000000001,8.126372e-05,0.0
4.675000000000001,8.22831e-05,0.0
4.6850000000000005,8.357024e-05,0.0
4.695,8.526813e-05,0.0
4.705000000000001,8.720706e-05,0.0
4.715000000000001,9.019545e-05,0.0
4.7250000000000005,9.264552e-05,0.0
4.735,9.528802e-05,0.0
4.745000000000001,9.807751e-05,0.0
