Voltage[V]	Current[mA]
49.176000	6.250518E-6
49.182000	6.298295E-6
49.188000	6.377214E-6
49.194000	6.441898E-6
49.200000	6.426831E-6
49.206000	6.397407E-6
49.212000	6.458066E-6
49.218000	6.515222E-6
49.224000	6.547703E-6
49.230000	6.532406E-6
49.236000	6.624154E-6
49.242000	6.581840E-6
49.248000	6.703719E-6
49.254000	6.679570E-6
49.260000	6.761022E-6
49.266000	6.736931E-6
49.272000	6.908074E-6
49.278000	6.873193E-6
49.284000	6.903337E-6
49.290000	6.962523E-6
49.296000	6.968944E-6
49.302000	6.967994E-6
49.308000	7.072813E-6
49.314000	7.018051E-6
49.320000	7.069474E-6
49.326000	7.120934E-6
49.332000	7.195424E-6
49.338000	7.212563E-6
49.344000	7.215351E-6
49.350000	7.354534E-6
49.356000	7.388700E-6
49.362000	7.436538E-6
49.368000	7.363579E-6
49.374000	7.474684E-6
49.380000	7.629180E-6
49.386000	7.609728E-6
49.392000	7.699691E-6
49.398000	7.661055E-6
49.404000	7.833294E-6
49.410000	7.693836E-6
49.416000	7.928098E-6
49.422000	7.933246E-6
49.428000	7.972768E-6
49.434000	8.133942E-6
49.440000	8.184863E-6
49.446000	8.181535E-6
49.452000	8.355377E-6
49.458000	8.399304E-6
49.464000	8.448573E-6
49.470000	8.695367E-6
49.476000	8.673713E-6
49.482000	8.572314E-6
49.488000	8.938867E-6
49.494000	8.722436E-6
49.500000	8.696757E-6
49.506000	8.543505E-6
49.512000	8.808887E-6
49.518000	8.752606E-6
49.524000	8.954630E-6
49.530000	9.132441E-6
49.536000	9.210054E-6
49.542000	9.018398E-6
49.548000	9.351925E-6
49.554000	9.463008E-6
49.560000	9.478501E-6
49.566000	9.740845E-6
49.572000	9.848781E-6
49.578000	9.737072E-6
49.584000	9.867010E-6
49.590000	9.870505E-6
49.596000	9.757129E-6
49.602000	1.011444E-5
49.608000	1.000737E-5
49.614000	1.024026E-5
49.620000	1.040192E-5
49.626000	1.031094E-5
49.632000	1.004834E-5
49.638000	1.017465E-5
49.644000	1.028839E-5
49.650000	1.027666E-5
49.656000	1.042867E-5
49.662000	1.072862E-5
49.668000	1.090487E-5
49.674000	1.076562E-5
49.680000	1.119264E-5
49.686000	1.121591E-5
49.692000	1.090791E-5
49.698000	1.124935E-5
49.704000	1.107138E-5
49.710000	1.122809E-5
49.716000	1.161942E-5
49.722000	1.150696E-5
49.728000	1.200473E-5
49.734000	1.188660E-5
49.740000	1.204574E-5
49.746000	1.215644E-5
49.752000	1.212070E-5
49.758000	1.262410E-5
49.764000	1.244427E-5
49.770000	1.244307E-5
49.776000	1.258503E-5
49.782000	1.278211E-5
49.788000	1.286480E-5
49.794000	1.257184E-5
49.800000	1.324183E-5
49.806000	1.322182E-5
49.812000	1.368877E-5
49.818000	1.356913E-5
49.824000	1.398906E-5
49.830000	1.368538E-5
49.836000	1.344929E-5
49.842000	1.325817E-5
49.848000	1.386925E-5
49.854000	1.386440E-5
49.860000	1.427243E-5
49.866000	1.407682E-5
49.872000	1.391105E-5
49.878000	1.414651E-5
49.884000	1.486062E-5
49.890000	1.482462E-5
49.896000	1.478021E-5
49.902000	1.438645E-5
49.908000	1.525794E-5
49.914000	1.488430E-5
49.920000	1.532814E-5
49.926000	1.585081E-5
49.932000	1.615849E-5
49.938000	1.573607E-5
49.944000	1.607319E-5
49.950000	1.613785E-5
49.956000	1.655102E-5
49.962000	1.620575E-5
49.968000	1.622386E-5
49.974000	1.649866E-5
49.980000	1.653182E-5
49.986000	1.658892E-5
49.992000	1.654480E-5
49.998000	1.656973E-5
50.004000	1.657376E-5
50.010000	1.658054E-5
50.016000	1.657986E-5
50.022000	1.657263E-5
50.028000	1.657526E-5
50.034000	1.658523E-5
50.040000	1.658456E-5
50.046000	1.658517E-5
50.052000	1.660952E-5
50.058000	1.658340E-5
50.064000	1.658484E-5
50.070000	1.657683E-5
50.076000	1.659400E-5
50.082000	2.001558E-5
50.088000	1.658032E-5
50.094000	2.031224E-5
50.100000	1.657378E-5
50.106000	2.005862E-5
50.112000	1.657468E-5
50.118000	2.056444E-5
50.124000	2.052744E-5
50.130000	2.083921E-5
50.136000	2.094098E-5
50.142000	2.167994E-5
50.148000	2.092722E-5
50.154000	2.184605E-5
50.160000	2.167769E-5
50.166000	2.127888E-5
50.172000	2.201779E-5
50.178000	2.210708E-5
50.184000	2.208046E-5
50.190000	2.285440E-5
50.196000	2.283607E-5
50.202000	2.295028E-5
50.208000	2.265889E-5
50.214000	2.351588E-5
50.220000	2.266725E-5
50.226000	2.341306E-5
50.232000	2.340673E-5
50.238000	2.313429E-5
50.244000	2.312785E-5
50.250000	2.252471E-5
50.256000	2.348373E-5
50.262000	2.391039E-5
50.268000	2.313686E-5
50.274000	2.344241E-5
50.280000	2.440403E-5
50.286000	2.364180E-5
50.292000	2.452916E-5
50.298000	2.508866E-5
50.304000	2.474214E-5
50.310000	2.492749E-5
50.316000	2.525911E-5
50.322000	2.454144E-5
50.328000	2.563798E-5
50.334000	2.569015E-5
50.340000	2.554367E-5
50.346000	2.518674E-5
50.352000	2.536357E-5
50.358000	2.648087E-5
50.364000	2.679562E-5
50.370000	2.636526E-5
50.376000	2.749713E-5
50.382000	2.632817E-5
50.388000	2.597195E-5
50.394000	2.718956E-5
50.400000	2.675519E-5
50.406000	2.709868E-5
50.412000	2.749650E-5
50.418000	2.856252E-5
50.424000	2.739701E-5
50.430000	2.809933E-5
50.436000	2.814139E-5
50.442000	2.755403E-5
50.448000	2.874248E-5
50.454000	2.861759E-5
50.460000	2.925904E-5
50.466000	2.876260E-5
50.472000	2.997281E-5
50.478000	2.933012E-5
50.484000	3.015818E-5
50.490000	2.967413E-5
50.496000	3.155278E-5
50.502000	2.945938E-5
50.508000	3.155035E-5
50.514000	3.069895E-5
50.520000	3.019464E-5
50.526000	3.200510E-5
50.532000	3.125511E-5
50.538000	3.190133E-5
50.544000	3.290030E-5
50.550000	3.332791E-5
50.556000	3.332887E-5
50.562000	3.244266E-5
50.568000	3.394679E-5
50.574000	3.383713E-5
50.580000	3.348799E-5
50.586000	3.364715E-5
50.592000	3.277429E-5
50.598000	3.350905E-5
50.604000	3.275047E-5
50.610000	3.314093E-5
50.616000	3.376820E-5
50.622000	3.406200E-5
50.628000	3.389271E-5
50.634000	3.566803E-5
50.640000	3.628066E-5
50.646000	3.581145E-5
50.652000	3.580083E-5
50.658000	3.625346E-5
50.664000	3.590508E-5
50.670000	3.625956E-5
50.676000	3.630370E-5
50.682000	3.616769E-5
50.688000	3.753959E-5
50.694000	3.704269E-5
50.700000	3.666016E-5
50.706000	3.718677E-5
50.712000	3.799342E-5
50.718000	3.702087E-5
50.724000	3.557660E-5
50.730000	3.926127E-5
50.736000	3.840767E-5
50.742000	3.891547E-5
50.748000	3.901965E-5
50.754000	3.845055E-5
50.760000	3.836038E-5
50.766000	3.843802E-5
50.772000	4.023315E-5
50.778000	3.920763E-5
50.784000	4.144160E-5
50.790000	4.124795E-5
50.796000	4.109179E-5
50.802000	4.057373E-5
50.808000	4.340839E-5
50.814000	4.138399E-5
50.820000	4.176701E-5
50.826000	4.272654E-5
50.832000	4.388912E-5
50.838000	4.299270E-5
50.844000	4.305028E-5
50.850000	4.372627E-5
50.856000	4.442655E-5
50.862000	4.335856E-5
50.868000	4.325675E-5
50.874000	4.477018E-5
50.880000	4.451382E-5
50.886000	4.624662E-5
50.892000	4.562531E-5
50.898000	4.798891E-5
50.904000	4.617026E-5
50.910000	4.488586E-5
50.916000	4.569755E-5
50.922000	4.685112E-5
50.928000	4.757659E-5
50.934000	4.846580E-5
50.940000	4.634136E-5
50.946000	4.784287E-5
50.952000	5.034747E-5
50.958000	4.725852E-5
50.964000	4.940957E-5
50.970000	4.945768E-5
50.976000	4.969277E-5
50.982000	4.830462E-5
50.988000	4.945897E-5
50.994000	4.901701E-5
51.000000	5.166903E-5
51.006000	5.032630E-5
51.012000	5.156132E-5
51.018000	5.206067E-5
51.024000	5.207902E-5
51.030000	5.204868E-5
51.036000	5.232026E-5
51.042000	5.392455E-5
51.048000	5.392947E-5
51.054000	5.325354E-5
51.060000	5.426894E-5
51.066000	5.477331E-5
51.072000	5.489694E-5
51.078000	5.436886E-5
51.084000	5.517595E-5
51.090000	5.609278E-5
51.096000	5.835087E-5
51.102000	5.661868E-5
51.108000	5.941331E-5
51.114000	5.601966E-5
51.120000	6.023506E-5
51.126000	6.028303E-5
51.132000	6.002940E-5
51.138000	6.084656E-5
51.144000	5.827476E-5
51.150000	6.058544E-5
51.156000	6.261747E-5
51.162000	6.056492E-5
51.168000	6.035607E-5
51.174000	6.083848E-5
51.180000	6.228380E-5
51.186000	6.349524E-5
51.192000	6.418230E-5
51.198000	6.294474E-5
51.204000	6.531854E-5
51.210000	6.406190E-5
51.216000	6.749939E-5
51.222000	6.719652E-5
51.228000	6.789409E-5
51.234000	6.972643E-5
51.240000	7.091545E-5
51.246000	6.559160E-5
51.252000	7.040741E-5
51.258000	6.907698E-5
51.264000	7.139502E-5
51.270000	6.882700E-5
51.276000	7.156186E-5
51.282000	7.377984E-5
51.288000	7.419864E-5
51.294000	7.517390E-5
51.300000	7.222547E-5
51.306000	7.447968E-5
51.312000	7.278271E-5
51.318000	7.607714E-5
51.324000	7.574268E-5
51.330000	7.724358E-5
51.336000	7.778760E-5
51.342000	7.787058E-5
51.348000	7.924393E-5
51.354000	7.648621E-5
51.360000	7.962856E-5
51.366000	8.187705E-5
51.372000	8.398105E-5
51.378000	8.864904E-5
51.384000	8.291682E-5
51.390000	8.385264E-5
51.396000	8.946244E-5
51.402000	8.657327E-5
51.408000	8.976989E-5
51.414000	8.715157E-5
51.420000	9.283392E-5
51.426000	9.058985E-5
51.432000	9.078404E-5
51.438000	9.528235E-5
51.444000	9.587855E-5
51.450000	9.862661E-5
51.456000	0.000102
51.462000	0.000101
51.468000	0.000102
51.474000	0.000100
51.480000	0.000104
51.486000	0.000106
51.492000	0.000108
51.498000	0.000106
51.504000	0.000106
51.510000	0.000110
51.516000	0.000114
51.522000	0.000113
51.528000	0.000119
51.534000	0.000120
51.540000	0.000122
51.546000	0.000123
51.552000	0.000124
51.558000	0.000126
51.564000	0.000129
51.570000	0.000137
51.576000	0.000142
51.582000	0.000139
51.588000	0.000152
51.594000	0.000147
51.600000	0.000151
51.606000	0.000161
51.612000	0.000165
51.618000	0.000175
51.624000	0.000169
51.630000	0.000181
51.636000	0.000202
51.642000	0.000195
51.648000	0.000206
51.654000	0.000208
51.660000	0.005156
51.666000	0.005231
51.672000	0.005229
51.678000	0.005288
51.684000	0.005280
51.690000	0.005340
51.696000	0.005414
51.702000	0.005431
51.708000	0.005495
51.714000	0.005492
51.720000	0.005556
51.726000	0.005619
51.732000	0.005627
51.738000	0.005696
51.744000	0.005704
51.750000	0.005775
51.756000	0.005844
51.762000	0.005815
51.768000	0.005891
51.774000	0.005889
51.780000	0.005964
51.786000	0.006026
51.792000	0.006021
51.798000	0.006092
51.804000	0.006081
51.810000	0.006148
51.816000	0.006222
51.822000	0.006195
51.828000	0.006271
51.834000	0.006270
51.840000	0.006326
51.846000	0.006389
51.852000	0.006376
51.858000	0.006446
51.864000	0.006446
51.870000	0.006507
51.876000	0.006561
51.882000	0.006545
51.888000	0.006623
51.894000	0.006622
51.900000	0.006675
51.906000	0.006745
51.912000	0.006719
51.918000	0.006791
51.924000	0.006773
51.930000	0.006833
51.936000	0.006884
51.942000	0.006881
51.948000	0.006947
51.954000	0.006938
51.960000	0.007007
51.966000	0.007049
51.972000	0.007039
51.978000	0.007102
51.984000	0.007098
51.990000	0.007161
51.996000	0.007213
52.002000	0.007208
52.008000	0.007250
52.014000	0.007256
52.020000	0.007320
52.026000	0.007364
52.032000	0.007366
52.038000	0.007425
52.044000	0.007469
52.050000	0.007519
52.056000	0.007573
52.062000	0.007571
52.068000	0.007608
52.074000	0.007613
52.080000	0.007674
52.086000	0.007733
52.092000	0.007727
52.098000	0.007761
52.104000	0.007775
52.110000	0.007871
52.116000	0.007880
52.122000	0.007866
52.128000	0.008105
52.134000	0.007929
52.140000	0.007982
52.146000	0.008034
52.152000	0.008031
52.158000	0.008068
52.164000	0.008087
52.170000	0.008137
52.176000	0.008183
52.182000	0.008192
52.188000	0.008225
52.194000	0.008240
52.200000	0.008296
52.206000	0.008386
52.212000	0.008335
52.218000	0.008383
52.224000	0.008389
52.230000	0.008460
52.236000	0.008366
52.242000	0.008483
52.248000	0.008425
52.254000	0.008440
52.260000	0.008522
52.266000	0.008551
52.272000	0.008557
52.278000	0.008591
52.284000	0.008573
52.290000	0.008648
52.296000	0.008699
52.302000	0.008712
52.308000	0.008754
52.314000	0.008891
52.320000	0.008764
52.326000	0.008805
52.332000	0.008805
52.338000	0.008852
52.344000	0.008902
52.350000	0.008946
52.356000	0.008989
52.362000	0.009000
52.368000	0.009029
52.374000	0.009036
52.380000	0.009076
52.386000	0.009149
52.392000	0.009135
52.398000	0.009143
52.404000	0.009143
52.410000	0.009199
52.416000	0.009132
52.422000	0.009125
52.428000	0.009141
52.434000	0.009137
52.440000	0.009191
52.446000	0.009246
52.452000	0.009234
52.458000	0.009297
52.464000	0.009340
52.470000	0.009410
52.476000	0.009415
52.482000	0.009372
52.488000	0.009387
52.494000	0.009381
52.500000	0.009447
52.506000	0.009424
52.512000	0.009435
52.518000	0.009515
52.524000	0.009481
52.530000	0.009522
52.536000	0.009575
52.542000	0.009586
52.548000	0.009629
52.554000	0.010247
52.560000	0.010299
52.566000	0.010398
52.572000	0.010403
52.578000	0.010426
52.584000	0.010431
52.590000	0.010488
52.596000	0.010510
52.602000	0.010378
52.608000	0.010245
52.614000	0.010025
52.620000	0.010399
52.626000	0.010337
52.632000	0.010482
52.638000	0.010459
52.644000	0.010511
52.650000	0.010444
52.656000	0.010490
52.662000	0.010441
52.668000	0.010597
52.674000	0.010461
52.680000	0.010493
52.686000	0.010446
52.692000	0.010786
52.698000	0.010727
52.704000	0.010742
52.710000	0.010585
52.716000	0.010599
52.722000	0.010661
52.728000	0.010492
52.734000	0.010215
52.740000	0.010256
52.746000	0.010320
52.752000	0.010373
52.758000	0.010527
52.764000	0.010486
52.770000	0.010514
52.776000	0.010533
52.782000	0.010592
52.788000	0.010571
52.794000	0.010596
52.800000	0.010844
52.806000	0.010913
52.812000	0.010957
52.818000	0.011200
52.824000	0.011328
52.830000	0.011393
52.836000	0.011532
52.842000	0.010819
52.848000	0.010806
52.854000	0.010814
52.860000	0.011106
52.866000	0.011116
52.872000	0.011147
52.878000	0.011193
52.884000	0.011199
52.890000	0.011631
52.896000	0.011496
52.902000	0.011517
52.908000	0.011440
52.914000	0.011527
52.920000	0.011653
52.926000	0.011734
52.932000	0.011651
52.938000	0.011683
52.944000	0.011799
52.950000	0.011856
52.956000	0.011872
52.962000	0.011873
52.968000	0.011954
52.974000	0.011925
52.980000	0.011956
52.986000	0.012017
52.992000	0.012010
52.998000	0.011959
53.004000	0.011930
53.010000	0.012127
53.016000	0.012176
53.022000	0.012176
53.028000	0.012214
53.034000	0.012099
53.040000	0.012206
53.046000	0.012258
53.052000	0.012257
53.058000	0.012364
53.064000	0.012312
53.070000	0.012220
53.076000	0.012279
53.082000	0.012311
53.088000	0.012370
53.094000	0.012362
53.100000	0.012473
53.106000	0.012533
53.112000	0.012537
53.118000	0.012588
53.124000	0.012485
53.130000	0.012673
53.136000	0.012724
53.142000	0.012555
53.148000	0.012621
53.154000	0.012577
53.160000	0.012634
53.166000	0.012534
53.172000	0.012651
53.178000	0.013186
53.184000	0.013169
53.190000	0.013157
53.196000	0.013229
53.202000	0.013316
53.208000	0.013369
53.214000	0.013365
53.220000	0.013414
53.226000	0.013452
53.232000	0.013499
53.238000	0.013553
53.244000	0.013532
53.250000	0.013577
53.256000	0.013515
53.262000	0.013540
53.268000	0.013594
53.274000	0.013596
53.280000	0.013617
53.286000	0.013802
53.292000	0.013803
53.298000	0.013896
53.304000	0.013877
53.310000	0.013889
53.316000	0.013960
53.322000	0.013973
53.328000	0.014032
53.334000	0.014011
53.340000	0.014013
53.346000	0.014096
53.352000	0.014089
53.358000	0.014143
53.364000	0.014108
53.370000	0.014187
53.376000	0.014242
53.382000	0.014234
53.388000	0.014267
53.394000	0.014333
53.400000	0.014377
53.406000	0.014439
53.412000	0.014464
53.418000	0.014505
53.424000	0.014543
53.430000	0.014658
53.436000	0.014730
53.442000	0.014704
53.448000	0.014758
53.454000	0.014761
53.460000	0.014812
53.466000	0.014850
53.472000	0.014837
53.478000	0.014897
53.484000	0.014897
53.490000	0.014951
53.496000	0.015005
53.502000	0.014965
53.508000	0.015070
53.514000	0.015038
53.520000	0.015150
53.526000	0.015096
53.532000	0.015185
53.538000	0.015228
53.544000	0.015278
53.550000	0.015244
53.556000	0.015282
53.562000	0.015419
53.568000	0.015484
53.574000	0.015483
53.580000	0.015487
53.586000	0.015497
53.592000	0.015539
53.598000	0.015563
53.604000	0.015584
53.610000	0.015670
53.616000	0.015691
53.622000	0.015638
53.628000	0.015700
53.634000	0.015746
53.640000	0.015765
53.646000	0.015803
53.652000	0.015745
53.658000	0.015824
53.664000	0.015818
53.670000	0.015901
53.676000	0.016009
53.682000	0.015925
53.688000	0.016063
53.694000	0.016105
53.700000	0.016151
53.706000	0.016204
53.712000	0.016175
53.718000	0.016197
53.724000	0.016225
53.730000	0.016287
53.736000	0.016348
53.742000	0.016336
53.748000	0.016394
53.754000	0.016399
53.760000	0.016411
53.766000	0.016482
53.772000	0.016282
53.778000	0.016422
53.784000	0.016818
53.790000	0.016635
53.796000	0.016788
53.802000	0.016784
53.808000	0.016978
53.814000	0.016932
53.820000	0.016985
53.826000	0.017132
53.832000	0.017112
53.838000	0.017098
53.844000	0.017056
53.850000	0.017088
53.856000	0.017185
53.862000	0.017162
53.868000	0.017243
53.874000	0.017209
53.880000	0.017292
53.886000	0.017344
53.892000	0.017339
53.898000	0.017392
53.904000	0.017462
53.910000	0.017511
53.916000	0.017576
53.922000	0.017565
53.928000	0.017594
53.934000	0.017570
53.940000	0.017603
53.946000	0.017618
53.952000	0.017620
53.958000	0.017873
53.964000	0.017821
53.970000	0.017886
53.976000	0.018011
53.982000	0.017930
53.988000	0.017978
53.994000	0.017933
54.000000	0.017963
54.006000	0.018081
54.012000	0.018011
54.018000	0.018102
54.024000	0.018135
54.030000	0.018219
54.036000	0.018302
54.042000	0.018201
54.048000	0.018300
54.054000	0.018347
54.060000	0.018340
54.066000	0.018369
54.072000	0.018368
54.078000	0.018399
54.084000	0.018458
54.090000	0.018510
54.096000	0.018562
54.102000	0.018574
54.108000	0.018736
54.114000	0.018649
54.120000	0.018634
54.126000	0.018767
54.132000	0.018798
54.138000	0.018863
54.144000	0.018804
54.150000	0.018835
54.156000	0.018956
54.162000	0.018967
54.168000	0.019020
54.174000	0.019004
54.180000	0.019037
54.186000	0.019141
54.192000	0.019083
54.198000	0.019104
54.204000	0.019012
54.210000	0.019133
54.216000	0.019244
54.222000	0.019220
54.228000	0.019357
54.234000	0.019373
54.240000	0.019394
54.246000	0.019462
54.252000	0.019497
54.258000	0.019485
54.264000	0.019433
54.270000	0.019491
54.276000	0.019620
54.282000	0.019565
54.288000	0.019743
54.294000	0.019659
54.300000	0.019713
54.306000	0.019771
54.312000	0.019725
54.318000	0.019864
54.324000	0.019828
54.330000	0.019822
54.336000	0.019910
54.342000	0.019781
54.348000	0.019823
54.354000	0.019908
54.360000	0.019901
54.366000	0.019947
54.372000	0.019925
54.378000	0.019983
54.384000	0.020001
54.390000	0.020003
54.396000	0.020050
54.402000	0.020053
54.408000	0.020245
54.414000	0.020184
54.420000	0.020123
54.426000	0.020281
54.432000	0.020372
54.438000	0.020303
54.444000	0.020216
54.450000	0.020399
54.456000	0.020437
54.462000	0.020416
54.468000	0.020408
54.474000	0.020383
54.480000	0.020463
54.486000	0.020591
54.492000	0.020559
54.498000	0.020573
54.504000	0.020540
54.510000	0.020616
54.516000	0.020642
54.522000	0.020733
54.528000	0.020720
54.534000	0.020756
54.540000	0.020841
54.546000	0.020909
54.552000	0.020880
54.558000	0.020927
54.564000	0.020960
54.570000	0.741774
