-6.495000000000001,1.694654e-06,0.0
-6.495000000000001,1.968654e-06,0.0
-6.485000000000001,1.597724e-06,0.0
-6.472500000000001,1.527245e-06,0.0
-6.465000000000001,1.505268e-06,0.0
-6.455000000000001,1.588801e-06,0.0
-6.445000000000001,1.788289e-06,0.0
-6.4350000000000005,1.963747e-06,0.0
-6.425000000000001,1.989497e-06,0.0
-6.415000000000001,1.989426e-06,0.0
-6.402500000000001,2.04565e-06,0.0
-6.395000000000001,2.192938e-06,0.0
-6.385000000000001,2.492467e-06,0.0
-6.3725000000000005,3.0046e-06,0.0
-6.365000000000001,3.382934e-06,0.0
-6.355000000000001,3.300401e-06,0.0
-6.345000000000001,3.061306e-06,0.0
-6.335000000000001,2.963219e-06,0.0
-6.325000000000001,2.928367e-06,0.0
-6.315000000000001,2.916106e-06,0.0
-6.305000000000001,2.89322e-06,0.0
-6.295000000000001,2.840098e-06,0.0
-6.285000000000001,2.748247e-06,0.0
-6.275000000000001,2.509278e-06,0.0
-6.265000000000001,2.369226e-06,0.0
-6.255000000000001,2.236407e-06,0.0
-6.245000000000001,2.073394e-06,0.0
-6.235000000000001,2.127959e-06,0.0
-6.2250000000000005,2.073641e-06,0.0
-6.215000000000001,1.858894e-06,0.0
-6.205000000000001,1.797909e-06,0.0
